Student_ID,First_Name,Last_Name,Full_School_Name,School,Grade,Gender,Race,Ethnicity,Street,City,State,Zip,Lat,Lon,Address,Students,Grade_for_Sorting
42315,Jessica,Vazquez,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
40477,John,Wade,Chestnut Academy,CA,8,Male,Asian,Hispanic,,,,,,,,1,8
43824,Kathleen,Walker,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
40882,Derek,Walton,Chestnut Academy,CA,8,Male,Asian,Non-Hispanic,,,,,,,,1,8
43864,Samantha,Ward,Chestnut Academy,CA,8,Female,Asian,Non-Hispanic,,,,,,,,1,8
43757,Sheila,Warner,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
40571,James,Webb,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
41768,Andrew,Weber,Chestnut Academy,CA,8,Male,White,Hispanic,,,,,,,,1,8
42381,Kimberly,Weber,Chestnut Academy,CA,8,Female,African American,Hispanic,,,,,,,,1,8
42779,Tiffany,Wilson,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
42597,Cindy,Allen,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
41029,Glen,Anderson,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
43556,Lauren,Anderson,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
43546,Stephanie,Austin,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
43178,Victoria,Bell,Chestnut Academy,CA,9,Female,American Indian,Non-Hispanic,,,,,,,,1,9
41498,Robert,Benjamin,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
43395,Caitlin,Berg,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
40245,Antonio,Best,Chestnut Academy,CA,9,Male,Asian,Hispanic,,,,,,,,1,9
41773,Greg,Best,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
43923,Rebecca,Boone,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
40678,Carlos,Bowers,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
43644,Tina,Brown,Chestnut Academy,CA,9,Female,African American,Hispanic,,,,,,,,1,9
41141,Jimmy,Burgess,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
41540,Robert,Bush,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
41087,Jason,Case,Chestnut Academy,CA,9,Male,White,Hispanic,,,,,,,,1,9
40061,James,Clark,Chestnut Academy,CA,9,Male,American Indian,Non-Hispanic,,,,,,,,1,9
40009,Gregory,Cobb,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
42887,Jocelyn,Cruz,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
41031,Tyler,Curtis,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
40690,Daniel,Davis,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
42083,Susan,Diaz,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
40345,Jordan,Donaldson,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
41288,Bradley,Edwards,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
42329,Shannon,Edwards,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42360,Taylor,Esparza,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42380,Carla,Ferguson,Chestnut Academy,CA,9,Female,American Indian,Hispanic,,,,,,,,1,9
42665,Kim,Finley,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
40096,James,Fisher,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
43187,Christina,Garcia,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
40402,Joel,Garcia,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
41668,Scott,Garrett,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
42917,Maria,Gilmore,Chestnut Academy,CA,9,Female,African American,Hispanic,,,,,,,,1,9
41690,Donald,Graham,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
40827,Leonard,Griffin,Chestnut Academy,CA,9,Male,White,Hispanic,,,,,,,,1,9
40182,Ricky,Heath,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
43945,Laura,Hernandez,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42041,Jennifer,Hobbs,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
40476,Michael,Huang,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
43547,Mary,Huerta,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
41744,Christopher,Jackson,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
43722,Christine,Jenkins,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42701,Katie,Jimenez,Chestnut Academy,CA,9,Female,Asian,Non-Hispanic,,,,,,,,1,9
42351,Elizabeth,Johnson,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
42830,Michelle,Johnson,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42631,Janet,Jones,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
41370,David,Khan,Chestnut Academy,CA,9,Male,White,Hispanic,,,,,,,,1,9
40749,John,King,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
40001,Andrew,Knox,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
41313,Jack,Lowe,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
43198,Sarah,Marquez,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
43009,Jill,Martinez,Chestnut Academy,CA,9,Female,African American,Hispanic,,,,,,,,1,9
42728,Patricia,Mckay,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
43403,Laura,Mills,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
41596,Benjamin,Mitchell,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
43700,Heather,Moreno,Chestnut Academy,CA,9,Female,Asian,Non-Hispanic,,,,,,,,1,9
41049,Brian,Morgan,Chestnut Academy,CA,9,Male,White,Hispanic,,,,,,,,1,9
41475,Robert,Nelson,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
40929,Rodney,Nelson,Chestnut Academy,CA,9,Male,African American,Hispanic,,,,,,,,1,9
41751,Travis,Paul,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
43207,Rachel,Peterson,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
42974,April,Pineda,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
43571,Kristie,Reynolds,Chestnut Academy,CA,9,Female,African American,Hispanic,,,,,,,,1,9
41292,Chase,Robinson,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
42029,Debra,Ryan,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
41737,Juan,Sanchez,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
41153,James,Shepherd,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
40346,William,Stewart,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
42337,Barbara,Suarez,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
42401,Terry,Sullivan,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
43143,Helen,Taylor,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
41803,Brandon,Valdez,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
41676,Michael,Valenzuela,Chestnut Academy,CA,9,Male,Asian,Hispanic,,,,,,,,1,9
43805,Courtney,Vargas,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42784,Mary,Weaver,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42367,Margaret,Wells,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
40563,Julian,Wilson,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
42904,Jenny,Wright,Chestnut Academy,CA,9,Female,Asian,Non-Hispanic,,,,,,,,1,9
42084,Amy,Adams,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
43854,Amy,Adkins,Chestnut Academy,CA,K,Female,Asian,Non-Hispanic,,,,,,,,1,0
42536,Charlene,Anderson,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
41539,Joseph,Anderson,Chestnut Academy,CA,K,Male,African American,Hispanic,,,,,,,,1,0
42115,Laurie,Arnold,Chestnut Academy,CA,K,Female,Asian,Hispanic,,,,,,,,1,0
42015,Erica,Baker,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
40806,Nicolas,Barnes,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
42128,Samantha,Bates,Chestnut Academy,CA,K,Female,White,Hispanic,,,,,,,,1,0
40045,Jonathon,Brady,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
40927,James,Brown,Chestnut Academy,CA,K,Male,White,Hispanic,,,,,,,,1,0
42911,Loretta,Browning,Chestnut Academy,CA,K,Female,Asian,Hispanic,,,,,,,,1,0
40924,Jeffrey,Campos,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
40770,James,Carter,Chestnut Academy,CA,K,Male,Asian,Non-Hispanic,,,,,,,,1,0
40092,Clayton,Clark,Chestnut Academy,CA,K,Male,Asian,Non-Hispanic,,,,,,,,1,0
40384,Alexander,Conway,Chestnut Academy,CA,K,Male,African American,Non-Hispanic,,,,,,,,1,0
43986,Tina,Cortez,Chestnut Academy,CA,K,Female,White,Hispanic,,,,,,,,1,0
41434,James,Cox,Chestnut Academy,CA,K,Male,Asian,Hispanic,,,,,,,,1,0
43978,Autumn,Crawford,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
40407,Michael,Cunningham,Chestnut Academy,CA,K,Male,African American,Hispanic,,,,,,,,1,0
43895,Sydney,Daugherty,Chestnut Academy,CA,K,Female,African American,Non-Hispanic,,,,,,,,1,0
42876,Alicia,Davis,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
40555,Edwin,Dixon,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
43262,Katherine,Duncan,Chestnut Academy,CA,K,Female,American Indian,Non-Hispanic,,,,,,,,1,0
40348,Richard,Eaton,Chestnut Academy,CA,K,Male,White,Hispanic,,,,,,,,1,0
41544,Daniel,Edwards,Chestnut Academy,CA,K,Male,Asian,Non-Hispanic,,,,,,,,1,0
42433,Lisa,Edwards,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
40779,Jimmy,Elliott,Chestnut Academy,CA,K,Male,American Indian,Hispanic,,,,,,,,1,0
41989,Chad,Evans,Chestnut Academy,CA,K,Male,American Indian,Non-Hispanic,,,,,,,,1,0
40861,Lee,Gardner,Chestnut Academy,CA,K,Male,African American,Non-Hispanic,,,,,,,,1,0
43905,Terri,Gibbs,Chestnut Academy,CA,K,Female,Asian,Non-Hispanic,,,,,,,,1,0
42924,Jody,Grimes,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
40390,Garrett,Gutierrez,Chestnut Academy,CA,K,Male,African American,Non-Hispanic,,,,,,,,1,0
42740,Laura,Hall,Chestnut Academy,CA,K,Female,Asian,Non-Hispanic,,,,,,,,1,0
42001,Jessica,Haney,Chestnut Academy,CA,K,Female,African American,Non-Hispanic,,,,,,,,1,0
41963,Randall,Hardin,Chestnut Academy,CA,K,Male,Asian,Hispanic,,,,,,,,1,0
41234,Robert,Harris,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
40772,Seth,Harrison,Chestnut Academy,CA,K,Male,African American,Hispanic,,,,,,,,1,0
40359,Jacob,Hensley,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
41880,Gregory,Hines,Chestnut Academy,CA,K,Male,White,Hispanic,,,,,,,,1,0
40112,Michael,Hunter,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
41525,Andrew,Hurley,Chestnut Academy,CA,K,Male,Asian,Hispanic,,,,,,,,1,0
40874,Isaac,James,Chestnut Academy,CA,K,Male,American Indian,Non-Hispanic,,,,,,,,1,0
43494,Karen,Jenkins,Chestnut Academy,CA,K,Female,African American,Non-Hispanic,,,,,,,,1,0
43260,Lori,Johnson,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
40617,Lawrence,Johnston,Chestnut Academy,CA,K,Male,Asian,Non-Hispanic,,,,,,,,1,0
42316,Tina,Jones,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
41619,Brian,Lambert,Chestnut Academy,CA,K,Male,African American,Non-Hispanic,,,,,,,,1,0
40355,Antonio,Larson,Chestnut Academy,CA,K,Male,African American,Non-Hispanic,,,,,,,,1,0
41325,Cory,Lawrence,Chestnut Academy,CA,K,Male,White,Hispanic,,,,,,,,1,0
40761,Russell,Lynch,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
43569,Cassidy,Lyons,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
40228,David,Martin,Chestnut Academy,CA,K,Male,Asian,Non-Hispanic,,,,,,,,1,0
42573,Gina,Martinez,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
42799,Tiffany,Miller,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
42906,Vicki,Miller,Chestnut Academy,CA,K,Female,White,Hispanic,,,,,,,,1,0
40049,Dwayne,Mooney,Chestnut Academy,CA,K,Male,Asian,Hispanic,,,,,,,,1,0
42368,Ashley,Morales,Chestnut Academy,CA,K,Female,Asian,Non-Hispanic,,,,,,,,1,0
43114,Kristen,Nelson,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
41476,Joseph,Nguyen,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
43575,Rebecca,Norris,Chestnut Academy,CA,K,Female,Asian,Non-Hispanic,,,,,,,,1,0
42848,Amber,Owens,Chestnut Academy,CA,K,Female,Asian,Non-Hispanic,,,,,,,,1,0
41133,Jacob,Parker,Chestnut Academy,CA,K,Male,African American,Hispanic,,,,,,,,1,0
43190,Michelle,Parker,Chestnut Academy,CA,K,Female,African American,Hispanic,,,,,,,,1,0
43944,Patricia,Parrish,Chestnut Academy,CA,K,Female,African American,Non-Hispanic,,,,,,,,1,0
40665,Marcus,Proctor,Chestnut Academy,CA,K,Male,White,Hispanic,,,,,,,,1,0
42096,Samantha,Reed,Chestnut Academy,CA,K,Female,White,Hispanic,,,,,,,,1,0
42585,Amber,Roberson,Chestnut Academy,CA,K,Female,White,Hispanic,,,,,,,,1,0
41021,James,Rogers,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
40995,Greg,Rojas,Chestnut Academy,CA,K,Male,Asian,Non-Hispanic,,,,,,,,1,0
41442,Jason,Ross,Chestnut Academy,CA,K,Male,Asian,Hispanic,,,,,,,,1,0
43171,Kimberly,Rowland,Chestnut Academy,CA,K,Female,African American,Non-Hispanic,,,,,,,,1,0
42502,Sarah,Salazar,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
42562,Jennifer,Schwartz,Chestnut Academy,CA,K,Female,African American,Hispanic,,,,,,,,1,0
43418,Amanda,Shaffer,Chestnut Academy,CA,K,Female,African American,Non-Hispanic,,,,,,,,1,0
43624,Katherine,Shea,Chestnut Academy,CA,K,Female,Asian,Non-Hispanic,,,,,,,,1,0
41028,Scott,Simmons,Chestnut Academy,CA,K,Male,Asian,Non-Hispanic,,,,,,,,1,0
40824,Daniel,Simpson,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
42124,Sandra,Smith,Chestnut Academy,CA,K,Female,African American,Non-Hispanic,,,,,,,,1,0
40653,Brandon,Stanley,Chestnut Academy,CA,K,Male,White,Non-Hispanic,,,,,,,,1,0
43767,Yvonne,Taylor,Chestnut Academy,CA,K,Female,White,Hispanic,,,,,,,,1,0
43839,Dawn,Thomas,Chestnut Academy,CA,K,Female,White,Hispanic,,,,,,,,1,0
43981,Vicki,Vargas,Chestnut Academy,CA,K,Female,African American,Hispanic,,,,,,,,1,0
42147,Jessica,Vazquez,Chestnut Academy,CA,K,Female,African American,Non-Hispanic,,,,,,,,1,0
43037,Carmen,Velazquez,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
42462,Adriana,Wallace,Chestnut Academy,CA,K,Female,American Indian,Non-Hispanic,,,,,,,,1,0
42546,Elizabeth,Watson,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
43356,Jennifer,Williams,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
43583,Wendy,Williams,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
43025,Heather,Wilson,Chestnut Academy,CA,K,Female,Asian,Non-Hispanic,,,,,,,,1,0
42990,Debra,Yang,Chestnut Academy,CA,K,Female,White,Non-Hispanic,,,,,,,,1,0
41919,Sean,Aguirre,Dogwood Academy,DA,1,Male,White,Non-Hispanic,,,,,,,,1,1
41612,Donald,Anderson,Dogwood Academy,DA,1,Male,White,Non-Hispanic,,,,,,,,1,1
43597,Julia,Benjamin,Dogwood Academy,DA,1,Female,Asian,Hispanic,,,,,,,,1,1
40741,Jim,Bennett,Dogwood Academy,DA,1,Male,African American,Non-Hispanic,,,,,,,,1,1
42499,Tiffany,Bennett,Dogwood Academy,DA,1,Female,White,Non-Hispanic,,,,,,,,1,1
42108,Deanna,Black,Dogwood Academy,DA,1,Female,White,Non-Hispanic,,,,,,,,1,1
43979,Cynthia,Brown,Dogwood Academy,DA,1,Female,African American,Hispanic,,,,,,,,1,1
40764,Samuel,Bush,Dogwood Academy,DA,1,Male,African American,Hispanic,,,,,,,,1,1
40996,Juan,Cannon,Dogwood Academy,DA,1,Male,African American,Non-Hispanic,,,,,,,,1,1
42319,Samantha,Cantu,Dogwood Academy,DA,1,Female,White,Non-Hispanic,,,,,,,,1,1
42338,Christina,Casey,Dogwood Academy,DA,1,Female,White,Non-Hispanic,,,,,,,,1,1
41522,Jason,Castro,Dogwood Academy,DA,1,Male,African American,Hispanic,,,,,,,,1,1
42325,Tammy,Cochran,Dogwood Academy,DA,1,Female,Asian,Non-Hispanic,,,,,,,,1,1
42648,Kaitlin,Cole,Dogwood Academy,DA,1,Female,African American,Non-Hispanic,,,,,,,,1,1
40467,Michael,Cox,Dogwood Academy,DA,1,Male,American Indian,Non-Hispanic,,,,,,,,1,1
43069,Katie,Flores,Dogwood Academy,DA,1,Female,White,Non-Hispanic,,,,,,,,1,1
42594,Stacy,Flores,Dogwood Academy,DA,1,Female,White,Non-Hispanic,,,,,,,,1,1
43853,Michelle,Holmes,Dogwood Academy,DA,1,Female,Asian,Non-Hispanic,,,,,,,,1,1
43285,Lori,Jackson,Dogwood Academy,DA,1,Female,African American,Non-Hispanic,,,,,,,,1,1
42677,Stephanie,Jackson,Dogwood Academy,DA,1,Female,White,Hispanic,,,,,,,,1,1
43706,Jennifer,Jones,Dogwood Academy,DA,1,Female,White,Hispanic,,,,,,,,1,1
41830,Daniel,Lee,Dogwood Academy,DA,1,Male,White,Non-Hispanic,,,,,,,,1,1
43760,Diane,Little,Dogwood Academy,DA,1,Female,White,Hispanic,,,,,,,,1,1
43857,Jaclyn,Lopez,Dogwood Academy,DA,1,Female,Asian,Non-Hispanic,,,,,,,,1,1
42159,Molly,Maynard,Dogwood Academy,DA,1,Female,White,Hispanic,,,,,,,,1,1
42821,Michelle,Mcdaniel,Dogwood Academy,DA,1,Female,African American,Hispanic,,,,,,,,1,1
40081,Howard,Miller,Dogwood Academy,DA,1,Male,African American,Non-Hispanic,,,,,,,,1,1
42469,Sarah,Mills,Dogwood Academy,DA,1,Female,African American,Non-Hispanic,,,,,,,,1,1
42318,Desiree,Monroe,Dogwood Academy,DA,1,Female,African American,Non-Hispanic,,,,,,,,1,1
40299,Dennis,Mooney,Dogwood Academy,DA,1,Male,White,Non-Hispanic,,,,,,,,1,1
40501,Jordan,Morrison,Dogwood Academy,DA,1,Male,African American,Hispanic,,,,,,,,1,1
41244,Danny,Morrow,Dogwood Academy,DA,1,Male,White,Non-Hispanic,,,,,,,,1,1
40370,Anthony,Murphy,Dogwood Academy,DA,1,Male,Asian,Non-Hispanic,,,,,,,,1,1
41531,Joshua,Ortiz,Dogwood Academy,DA,1,Male,African American,Non-Hispanic,,,,,,,,1,1
42518,Christine,Parks,Dogwood Academy,DA,1,Female,White,Non-Hispanic,,,,,,,,1,1
42392,Nicole,Patterson,Dogwood Academy,DA,1,Female,American Indian,Non-Hispanic,,,,,,,,1,1
43256,Anna,Price,Dogwood Academy,DA,1,Female,White,Non-Hispanic,,,,,,,,1,1
42494,Nicole,Ray,Dogwood Academy,DA,1,Female,African American,Hispanic,,,,,,,,1,1
40852,Matthew,Richardson,Dogwood Academy,DA,1,Male,White,Non-Hispanic,,,,,,,,1,1
41467,Scott,Robinson,Dogwood Academy,DA,1,Male,Asian,Hispanic,,,,,,,,1,1
42103,Jacqueline,Ross,Dogwood Academy,DA,1,Female,White,Non-Hispanic,,,,,,,,1,1
43505,Joanne,Sandoval,Dogwood Academy,DA,1,Female,African American,Non-Hispanic,,,,,,,,1,1
41323,Brian,Santos,Dogwood Academy,DA,1,Male,Asian,Non-Hispanic,,,,,,,,1,1
40606,Reginald,Schwartz,Dogwood Academy,DA,1,Male,African American,Non-Hispanic,,,,,,,,1,1
41135,David,Sellers,Dogwood Academy,DA,1,Male,White,Non-Hispanic,,,,,,,,1,1
41554,Bryan,Skinner,Dogwood Academy,DA,1,Male,Asian,Non-Hispanic,,,,,,,,1,1
41567,Brandon,Smith,Dogwood Academy,DA,1,Male,White,Hispanic,,,,,,,,1,1
42942,Brooke,Smith,Dogwood Academy,DA,1,Female,African American,Non-Hispanic,,,,,,,,1,1
43083,Laura,Stephenson,Dogwood Academy,DA,1,Female,African American,Non-Hispanic,,,,,,,,1,1
42676,Pamela,Terry,Dogwood Academy,DA,1,Female,White,Non-Hispanic,,,,,,,,1,1
42864,Adrienne,Thomas,Dogwood Academy,DA,1,Female,African American,Non-Hispanic,,,,,,,,1,1
40545,James,Thomas,Dogwood Academy,DA,1,Male,White,Non-Hispanic,,,,,,,,1,1
41336,Anthony,Thompson,Dogwood Academy,DA,1,Male,White,Non-Hispanic,,,,,,,,1,1
40726,Christopher,Vargas,Dogwood Academy,DA,1,Male,Asian,Non-Hispanic,,,,,,,,1,1
43480,Karen,Wang,Dogwood Academy,DA,1,Female,Asian,Hispanic,,,,,,,,1,1
43681,Emily,Yoder,Dogwood Academy,DA,1,Female,White,Hispanic,,,,,,,,1,1
41555,Shawn,Adams,Dogwood Academy,DA,10,Male,African American,Non-Hispanic,,,,,,,,1,10
40877,Timothy,Alexander,Dogwood Academy,DA,10,Male,African American,Hispanic,,,,,,,,1,10
41732,Anthony,Allen,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
41511,Jeffrey,Allen,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
41105,Mark,Anderson,Dogwood Academy,DA,10,Male,African American,Hispanic,,,,,,,,1,10
41271,Brandon,Andrews,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
43188,Patricia,Barnes,Dogwood Academy,DA,10,Female,Asian,Non-Hispanic,,,,,,,,1,10
43145,Jacqueline,Berg,Dogwood Academy,DA,10,Female,African American,Non-Hispanic,,,,,,,,1,10
42553,Jacqueline,Blair,Dogwood Academy,DA,10,Female,White,Non-Hispanic,,,,,,,,1,10
42363,Nicole,Bowers,Dogwood Academy,DA,10,Female,African American,Non-Hispanic,,,,,,,,1,10
40613,Casey,Braun,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
41452,Dale,Bryant,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
40721,Alexander,Calderon,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
41489,Nicholas,Cardenas,Dogwood Academy,DA,10,Male,African American,Hispanic,,,,,,,,1,10
41480,Austin,Carter,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
40629,Terry,Castillo,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
43117,Margaret,Castro,Dogwood Academy,DA,10,Female,White,Non-Hispanic,,,,,,,,1,10
41344,Shane,Chan,Dogwood Academy,DA,10,Male,African American,Non-Hispanic,,,,,,,,1,10
42508,Susan,Church,Dogwood Academy,DA,10,Female,White,Non-Hispanic,,,,,,,,1,10
41970,Hector,Conley,Dogwood Academy,DA,10,Male,White,Hispanic,,,,,,,,1,10
42504,Sophia,Cortez,Dogwood Academy,DA,10,Female,African American,Non-Hispanic,,,,,,,,1,10
42154,Stephanie,Cox,Dogwood Academy,DA,10,Female,White,Hispanic,,,,,,,,1,10
43860,Sylvia,Davis,Dogwood Academy,DA,10,Female,White,Hispanic,,,,,,,,1,10
42474,Amanda,Day,Dogwood Academy,DA,10,Female,African American,Non-Hispanic,,,,,,,,1,10
40052,Todd,Faulkner,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
40990,Christopher,George,Dogwood Academy,DA,10,Male,Asian,Non-Hispanic,,,,,,,,1,10
41683,Mark,Glover,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
42276,Jasmine,Gonzalez,Dogwood Academy,DA,10,Female,African American,Hispanic,,,,,,,,1,10
41241,Austin,Graves,Dogwood Academy,DA,10,Male,Asian,Non-Hispanic,,,,,,,,1,10
43795,Candace,Harding,Dogwood Academy,DA,10,Female,White,Non-Hispanic,,,,,,,,1,10
41940,Matthew,Henry,Dogwood Academy,DA,10,Male,White,Hispanic,,,,,,,,1,10
41552,Roy,Higgins,Dogwood Academy,DA,10,Male,White,Hispanic,,,,,,,,1,10
40083,Anthony,Holden,Dogwood Academy,DA,10,Male,White,Non-Hispanic,,,,,,,,1,10
42481,Amanda,Howard,Dogwood Academy,DA,10,Female,African American,Non-Hispanic,,,,,,,,1,10
40189,Charles,Huff,Dogwood Academy,DA,10,Male,Asian,Non-Hispanic,,,,,,,,1,10
42808,Katherine,Hunt,Dogwood Academy,DA,10,Female,Asian,Non-Hispanic,,,,,,,,1,10
42145,Michelle,Hurley,Dogwood Academy,DA,10,Female,White,Non-Hispanic,,,,,,,,1,10
41591,Brian,Johnson,Dogwood Academy,DA,10,Male,White,Hispanic,,,,,,,,1,10
